time,x,y,z
438.957,-0.394241,-0.106018,-0.069687
439.053,0.251236,0.369614,-0.045593
439.153,-3.803879,1.084473,-0.717148
439.257,-1.542542,0.080093,-0.439667
439.354,0.404297,0.25296,-0.196411
439.45,-0.021561,-0.242447,-1.616653
439.551,-1.284012,0.404358,-1.031418
439.657,-0.780762,-0.386108,0.015762
439.752,0.559677,0.631256,-0.20874
439.848,-2.884842,-1.993164,0.536652
439.948,-2.554398,-0.677094,-0.135513
440.058,-0.201431,-0.233047,-0.485428
440.149,0.178238,0.057404,-0.248795
440.245,-1.295059,-1.818329,-0.775024
440.346,-0.81752,-0.237701,-0.164688
440.458,1.207748,0.272736,0.354218
440.547,-0.253281,0.25383,-1.457413
440.643,-1.889389,0.079239,-0.728287
440.743,-0.846954,0.160416,-0.23938
440.844,0.665512,0.311508,-0.126465
440.945,-2.692856,-0.714767,-0.08577
441.04,-1.611282,-0.450851,-0.237244
441.141,0.218323,0.242859,-0.356491
441.241,0.162399,-0.232422,-0.255554
441.342,-0.974854,1.024689,-0.851059
441.438,-1.144562,0.403961,-0.20488
441.538,1.207245,0.486481,0.101547
441.639,-3.155304,2.062393,-0.873154
441.739,-2.555878,0.024445,-0.015717
441.835,-0.325058,0.01619,0.060608
441.936,0.102829,0.216888,-0.106262
442.037,-4.377518,0.335632,-0.848846
442.137,-1.605377,-0.140701,-0.396103
442.233,0.635925,0.401871,-0.223053
442.333,0.051147,-0.054276,-1.000519
442.434,-1.495438,0.37146,-0.997559
442.535,-0.361801,-0.166687,-0.212784
442.63,0.483917,0.613693,-0.169952
442.731,-2.851089,-2.208755,0.596344
442.832,-2.663513,-0.972885,0.108353
442.932,-0.225266,0.023773,-0.504395
443.028,0.255096,-0.02005,-0.079468
443.129,-2.206497,-3.6698,-0.587112
443.229,-1.042114,-0.635422,-0.147705
443.33,1.04393,0.730103,-0.252792
443.426,0.099152,-0.562897,-0.455734
443.526,-1.029648,0.227661,-1.073288
443.627,-1.017227,0.816269,0.048035
443.728,0.973221,0.056213,-0.552475
443.824,-2.321915,1.637695,-2.026978
443.924,-2.523102,0.08371,-0.024872
444.024,-0.33815,-0.087296,-0.039444
444.125,0.17392,0.139786,-0.017838
444.221,-4.398911,0.944321,-1.303848
444.321,-1.752701,0.15802,-0.504105
444.422,0.400757,-0.022766,-0.172943
444.523,0.192657,-0.048691,-0.299133
444.618,-1.276413,-1.101883,-0.727814
444.719,-0.877258,-0.481552,-0.176453
444.819,0.878662,0.514496,-0.077164
444.92,0.058746,-0.259354,-2.729706
445.016,-2.416656,-1.242661,-0.413666
445.117,-0.370117,0.31398,-0.05072
445.217,0.273239,0.014023,-0.206055
445.318,-2.887543,0.152649,0.429214
445.413,-1.81311,-0.726303,-0.289597
445.514,0.141144,0.456314,-0.186035
445.615,0.204422,-0.238297,-0.017578
445.715,-1.325195,2.173615,-0.688721
445.811,-1.423935,0.779587,-0.117874
445.912,1.022018,-0.086426,-0.058777
446.012,-0.108017,0.029831,-2.418076
446.113,-2.061722,0.444702,-0.514984
446.208,-0.572861,-0.059357,-0.0056
446.309,0.493896,0.671204,-0.141342
446.41,-3.32608,-1.446152,0.710938
446.51,-2.355789,-0.643311,-0.173965
446.606,0.004166,0.122162,-0.43573
446.707,0.122238,-0.029266,-0.002716
446.807,-1.947586,-2.331696,-1.086243
446.908,-1.153717,-0.496765,-0.076263
447.004,1.052994,0.550003,-0.399277
447.104,0.245056,-0.718918,-0.785431
447.204,-1.154221,-0.165314,-1.229813
447.305,-1.02388,0.505173,-0.038208
447.401,1.094452,0.654282,-0.302216
447.502,-3.124832,1.572601,-2.045792
447.602,-2.403,0.378876,-0.288788
447.703,-0.341232,-0.094986,-0.155807
447.799,0.241638,0.342987,-0.14473
447.899,-2.260818,-2.148102,0.187088
448.0,-2.012985,-1.250656,-0.070892
448.101,0.086014,0.372437,-0.255478
448.196,-0.122482,-0.144638,0.135498
448.297,-1.917313,-3.442642,-0.453049
448.397,-1.024078,-0.602737,-0.208527
448.498,0.590988,0.094574,-0.239868
448.594,0.358536,-0.063873,-0.617111
448.694,-0.833923,-0.156036,-1.08699
448.795,-1.164398,0.145477,0.042679
448.895,1.064163,0.25238,-0.545258
448.991,-0.560928,-0.212173,-2.718399
449.092,-2.468246,-0.066574,-0.318588
449.193,-0.53212,0.078796,0.009506
449.293,0.28006,0.639008,-0.221481
449.389,-3.812363,0.114563,-0.645798
449.489,-1.826385,-0.137451,-0.45726
449.59,0.329666,-0.004059,-0.284058
449.691,0.185699,-0.024719,0.013199
449.787,-1.936813,-3.835678,-0.270462
449.887,-1.051666,-0.802933,-0.111908
449.988,1.016525,0.551849,-0.259201
450.088,0.11795,-0.58316,-0.419205
450.184,-1.185104,0.182953,-0.851654
450.285,-0.874512,0.377563,0.018539
450.385,1.039886,-0.033981,-0.465683
450.486,-3.556625,1.915466,0.330338
450.582,-2.267868,-0.386017,-0.310181
450.682,-0.196335,0.003906,-0.123306
450.783,0.134857,0.125702,-0.052933
450.883,-3.543091,4.105667,-0.851303
450.979,-1.381897,0.575897,-0.306534
451.08,0.913513,0.210907,-0.00946
451.18,0.032043,0.115402,-0.196014
451.28,-1.478348,-1.430817,-0.72966
451.377,-0.751053,-0.386063,-0.166229
451.477,0.868088,0.453186,-0.216797
451.578,0.143478,-0.062469,-1.924255
451.678,-2.115768,-0.882263,-0.596527
451.774,-0.757431,0.166809,-0.036133
451.875,0.528183,-0.06575,-0.361755
451.975,-3.325699,1.38472,0.672653
452.076,-2.22226,-0.761154,-0.287369
452.172,-0.138016,0.320801,-0.181244
452.272,0.14917,-0.107407,0.067429
452.373,-4.314224,2.297562,-1.47966
452.473,-1.571442,0.669632,-0.39769
452.569,0.447815,0.032944,-0.171524
452.67,0.073029,-0.047409,-0.022766
452.77,-1.351868,-1.819427,-0.478928
452.871,-0.841461,-0.300919,-0.211914
452.967,0.969803,0.553757,-0.08757
453.067,0.164185,-0.147476,-1.718658
453.168,-1.618271,-0.952805,-0.738617
453.269,-0.842819,0.030838,-0.125519
453.364,0.661682,0.145065,-0.328461
453.465,-2.448044,1.42244,-1.265839
453.565,-2.49353,-0.497635,-0.315231
453.666,-0.369843,0.022675,-0.16333
453.762,0.131836,0.315231,-0.116089
453.862,-3.758347,3.605682,-0.858078
453.963,-1.573776,0.883194,-0.197144
454.063,0.449646,-0.004547,-0.168259
454.16,0.249054,0.034103,-0.060318
454.26,-1.470505,-1.282318,-0.79895
454.36,-0.871201,-0.247971,-0.239227
454.461,1.135162,0.200821,0.126068
454.557,0.128387,0.334869,-2.217514
454.658,-2.179428,-1.172684,-0.669128
454.758,-0.850983,-0.02327,-0.099594
454.859,0.601151,0.082611,-0.266251
454.954,-2.07196,1.206467,-0.774399
455.056,-2.244186,-0.280991,-0.273529
455.156,-0.360031,0.123901,-0.127594
455.262,0.211334,0.131851,-0.053223
455.352,-4.469559,0.04747,-0.475693
455.453,-1.513596,-0.032135,-0.539993
455.553,0.229492,0.054245,-0.278412
455.654,0.196381,-0.240662,-0.19899
455.749,-1.877762,-1.457657,-0.720825
455.85,-1.043961,-0.702316,-0.113403
455.951,0.816528,0.884308,-0.336807
456.051,0.386826,-0.163132,-1.507797
456.147,-1.308014,-0.833115,-1.368469
456.248,-0.808792,0.201569,-0.114502
456.349,0.772156,0.116241,-0.362717
456.449,-0.900833,0.41568,-2.345673
456.545,-2.419083,0.035522,-0.380295
456.645,-0.51944,-0.033539,-0.068954
456.746,0.338593,0.319504,-0.165665
456.847,-2.852173,-0.990616,0.044403
456.942,-2.323532,0.102295,-0.580765
457.043,-0.121017,-0.112228,-0.436539
457.143,0.181595,0.143158,0.001022
457.25,-3.551926,-1.700851,-0.810257
457.34,-1.487732,-0.752762,-0.256729
457.441,0.268402,0.184692,-0.163818
457.541,0.097382,-0.238541,0.088654
457.641,-2.350037,2.606384,-0.736618
457.737,-1.450272,0.328125,-0.243332
457.838,0.887436,0.233704,0.101074
457.939,-0.060425,0.065155,-0.975403
458.039,-1.616165,0.165115,-0.843811
458.135,-0.705017,-0.046005,-0.1978
458.235,0.709396,0.112579,-0.050644
458.336,-0.249908,-0.039612,-1.789688
458.437,-2.518967,-0.807037,-0.345047
458.533,-0.657425,-0.116776,-0.192047
458.633,0.605637,0.034042,-0.00502
458.734,-2.696411,-0.372482,-0.005402
458.834,-1.832779,-0.882645,-0.252625
458.93,0.213654,0.302582,-0.366653
459.031,0.124176,-0.073151,-0.123291
459.131,-1.178162,0.752151,-1.173065
459.233,-0.947723,0.360977,-0.204224
459.328,0.990601,0.119965,-0.12619
459.428,-0.920776,0.208435,-1.86351
459.529,-1.852097,0.387848,-0.3871
459.632,-0.752502,-0.028992,-0.12413
459.725,0.598846,0.209579,-0.168228
459.826,-2.029236,-1.324112,-0.565704
459.926,-2.595078,0.031342,-0.404755
460.032,-0.091354,-0.183914,-0.451584
460.122,0.086716,0.261047,0.119095
460.223,-2.856186,-2.279449,-0.798645
460.324,-1.585007,-0.714752,-0.208038
460.424,0.489456,0.535141,-0.331314
460.52,0.262589,-0.271896,-0.318329
460.621,-1.129013,-0.116852,-1.52446
460.721,-1.153564,0.339722,-0.269653
460.822,0.976318,0.13031,-0.092422
460.918,-0.122192,0.162918,-2.000992
461.018,-1.867126,0.532135,-0.485184
461.119,-0.587357,0.263626,-0.131531
461.22,0.507385,0.054062,0.005905
461.315,-1.888336,-1.439407,-0.596741
461.416,-2.430435,0.157349,-0.522873
461.517,-0.268372,-0.046326,-0.392258
461.628,0.122391,0.049164,0.054535
461.713,-2.769974,-1.546555,-0.564484
461.813,-1.734253,-0.988083,-0.099991
461.914,0.246857,0.463577,-0.232162
462.015,0.349243,-0.225784,0.0159
462.11,-1.567719,1.188995,-0.966537
462.211,-1.16185,0.277359,-0.170166
462.312,0.863663,0.293625,-0.155212
462.412,-0.276062,0.213623,-2.178421
462.508,-1.980011,0.539017,-0.309006
462.608,-0.660172,-0.008896,-0.132248
462.709,0.399979,0.26091,-0.030624
462.81,-1.603622,-1.647324,-0.391739
462.905,-2.336731,-0.188797,-0.410355
463.006,-0.399536,-0.051071,-0.334869
463.107,0.089996,-0.217651,0.165268
463.207,-2.863937,-2.586868,-1.138565
463.303,-1.341537,-0.368317,-0.244446
463.404,0.701538,0.161453,-0.173477
463.504,0.396561,0.192688,-1.599014
463.605,-1.415009,-0.989532,-0.847931
463.701,-0.979034,-0.096939,-0.121078
463.801,0.939468,-0.004562,-0.092163
463.901,-3.453934,1.547714,-0.03157
464.002,-1.967361,-0.311264,-0.413406
464.098,-0.371155,0.229858,-0.285278
464.199,0.333511,0.023773,0.118134
464.299,-3.843323,2.422913,-1.198853
464.4,-1.437347,0.483749,-0.338593
464.495,0.574188,0.250397,-0.163086
464.596,-0.003036,-0.096512,-0.89183
464.697,-1.57045,0.57283,-0.922363
464.797,-0.727158,-0.152435,-0.210266
464.893,0.760864,0.340073,-0.086685
464.994,-1.634705,-1.48822,-0.576111
465.095,-2.64267,-0.144562,-0.449371
465.195,-0.413574,-0.073639,-0.332825
465.291,0.222809,0.019958,0.148132
465.391,-2.607773,-2.601379,-1.008057
465.492,-1.626526,-1.176025,0.061569
465.592,0.499374,0.649933,-0.162033
465.688,0.345306,-0.314743,-0.465271
465.788,-0.944778,-0.365524,-1.02121
465.889,-0.953247,-0.022614,-0.186096
465.99,0.966415,0.242126,0.031082
466.085,-1.524414,0.960159,-0.561768
466.186,-2.49704,-0.422211,-0.411316
466.287,-0.395538,0.065125,-0.162125
466.388,0.213745,0.341827,0.0159
466.483,-4.087341,0.27301,-0.674667
466.584,-1.754974,0.152161,-0.365311
466.685,0.408661,0.247757,-0.348297
466.785,-0.133942,0.174194,-0.037994
466.881,-1.512039,-0.634033,-0.782547
466.982,-0.92894,-0.44278,-0.257416
467.082,0.728027,0.479294,0.017868
467.183,-1.372696,-2.130005,-0.168945
467.278,-2.576981,-0.377594,-0.438263
467.379,-0.419601,-0.242508,-0.312805
467.48,0.291916,-0.012802,0.094208
467.58,-2.487198,-1.362686,-0.542389
467.676,-1.778351,-1.10202,-0.106049
467.777,0.198761,0.426849,-0.171921
467.877,0.266327,-0.182816,-0.194244
467.978,-1.849716,1.136963,-0.722702
468.073,-1.098236,0.5177,-0.196548
468.174,0.847961,0.262527,-0.1427
468.275,-0.181152,-0.165375,-1.692291
468.375,-1.861816,0.220459,-0.387283
468.471,-0.698486,-0.096207,-0.117676
468.572,0.770569,0.310394,-0.12413
468.672,-4.373734,0.576035,-0.213806
468.773,-2.067734,0.50824,-0.391953
468.868,0.196686,-0.092102,-0.261505
468.969,0.121063,-0.074371,0.04538
469.07,-1.540756,-1.758347,-0.607864
469.17,-1.040726,-0.488708,-0.186356
469.266,0.93074,0.357727,-0.297485
469.367,-0.246384,-0.480682,-2.037079
469.467,-2.360077,-0.818161,-0.361511
469.568,-0.729584,-0.206055,-0.176468
469.663,0.549164,0.039581,0.045959
469.765,-2.628677,-1.062256,-0.200714
469.865,-1.972412,-0.944138,-0.168549
469.966,0.312607,0.358826,-0.349976
470.061,0.404144,-0.151291,-0.928741
470.162,-0.98082,-0.548416,-1.195724
470.263,-0.866272,0.036484,-0.195938
470.363,0.971909,0.285568,-0.248032
470.459,-1.793777,1.03125,-1.625259
470.559,-2.324081,-0.091522,-0.413864
470.66,-0.492844,0.082443,-0.123383
470.761,0.48912,0.162292,-0.086868
470.856,-4.33609,0.602402,-0.341446
470.957,-1.837158,0.503891,-0.555786
471.058,0.27504,-0.013062,-0.384659
471.158,0.028336,-0.065262,0.062241
471.254,-2.185928,-2.235916,-0.716873
471.354,-1.221481,-0.6716,-0.121918
471.455,0.827209,0.467407,-0.260513
471.556,0.015976,-0.156052,-1.750031
471.655,-2.046112,-0.757278,-0.415421
471.752,-0.745651,-0.095352,-0.169769
471.853,0.641922,-0.009598,-0.080612
471.953,-2.94371,-0.557541,-0.257126
472.049,-2.212143,-1.209747,-0.124496
472.15,0.059753,0.344025,-0.238846
472.25,0.247177,-0.131744,0.030014
472.351,-2.079269,2.203506,-0.613785
472.455,-1.328506,0.789032,-0.235382
472.547,0.72583,0.114777,-0.144638
472.648,-0.117844,-0.037842,-1.522446
472.748,-1.779831,0.430008,-0.564804
472.85,-0.81279,-0.151978,-0.08432
472.945,0.741165,0.397568,-0.229767
473.046,-2.6008,-0.979965,-0.136383
473.146,-2.570648,0.381241,-0.454819
473.242,-0.256546,-0.11499,-0.322372
473.342,0.276703,0.131409,0.154541
473.443,-2.058655,-3.207214,-0.735291
473.543,-1.383743,-1.018127,-0.09436
473.639,0.519775,0.45311,-0.318527
473.74,0.341797,-0.204895,-1.384811
473.84,-1.118408,-0.4758,-0.859482
473.941,-0.968185,0.032486,-0.093262
474.037,0.958435,0.066055,-0.392654
474.137,-2.957626,1.211395,-0.306564
474.238,-2.449509,-0.946747,-0.35672
474.339,-0.166687,0.482208,-0.387039
474.434,0.201157,0.027863,0.052063
474.535,-3.515991,3.096451,-0.709518
474.635,-1.554535,0.752808,-0.205002
474.736,0.449738,0.074585,-0.219849
474.841,0.101105,0.103104,-0.895752
474.933,-1.399918,0.596161,-1.052383
475.033,-0.838181,-0.068253,-0.23555
475.134,0.890717,0.382706,-0.070572
475.229,-1.963074,-1.518631,-0.500427
475.331,-2.853012,-0.327103,-0.392502
475.431,-0.388809,-0.028732,-0.302841
475.531,0.22171,0.104385,0.05159
475.627,-3.188599,-0.078018,-0.017944
475.727,-1.744324,-0.789795,-0.128448
475.828,0.332489,0.498215,-0.336899
475.929,0.170441,-0.254501,-0.00676
476.024,-2.962585,2.542542,-0.693176
476.125,-1.340408,0.600662,-0.250809
476.225,0.867249,0.393585,-0.100235
476.326,-0.05159,0.205109,-0.062027
476.422,-1.848816,-0.843033,-0.728226
476.523,-0.80127,-0.022934,-0.263351
476.623,0.780792,0.0242,0.126373
476.724,-0.26593,0.084656,-2.030899
476.827,-2.466644,-0.941177,-0.324005
476.92,-0.504578,-0.02446,-0.146637
477.021,0.380783,0.076828,-0.131302
477.122,-2.733368,0.357697,0.199203
477.217,-2.052383,-0.788208,-0.363617
477.318,0.019577,0.179749,-0.37764
477.418,0.154587,-0.554428,0.270782
477.519,-4.319305,2.002594,-1.012695
477.614,-1.567352,0.487854,-0.257812
477.715,0.80957,0.158081,-0.155472
477.816,-0.030594,0.422775,0.022644
477.916,-1.348465,-0.795502,-0.486923
478.012,-0.880386,-0.138062,-0.157364
478.113,1.052902,0.395096,0.000809
478.213,-1.57399,-1.693634,-1.216599
478.314,-3.034058,-0.59697,-0.210312
478.41,-0.616119,-0.11908,-0.177002
478.51,0.371277,-0.088135,0.030594
478.611,-2.601669,-1.229736,-0.230453
478.711,-1.69783,-0.734665,-0.264191
478.808,0.425354,0.213181,-0.401123
478.908,0.050003,-0.354401,0.106186
479.008,-1.685287,1.884125,-0.600586
479.109,-1.435867,0.655151,-0.075851
479.205,0.863525,-0.054474,0.052216
479.306,-0.165298,0.365311,-2.094849
479.406,-2.057205,0.37468,-0.391037
479.507,-0.630997,-0.166855,-0.042389
479.603,0.548309,0.624191,-0.169189
479.703,-3.593323,-0.406921,-0.225052
479.804,-2.257339,0.226013,-0.482468
479.904,0.417419,0.285416,-0.346054
480.0,0.042145,-0.154205,0.05304
480.1,-2.44426,-2.667679,-0.857315
480.201,-1.203156,-0.933807,-0.090714
480.302,0.841431,0.234604,-0.121887
480.398,0.433578,-0.187729,-1.835938
480.498,-1.253418,-0.843689,-0.910461
480.599,-0.904739,0.020401,-0.06279
480.7,0.796524,-0.113388,-0.267334
480.795,-3.143585,0.939575,0.379272
480.896,-2.237427,-0.828308,-0.431824
480.996,-0.226944,0.127075,-0.243423
481.097,0.20816,0.194656,0.020859
481.193,-3.66832,2.31189,-1.112701
481.293,-1.6465,0.667801,-0.306168
481.394,0.695572,-0.134323,-0.11528
481.494,-0.044739,0.4151,-0.157745
481.59,-1.410477,-0.342514,-0.809158
481.691,-0.583069,-0.106033,-0.128036
481.791,0.674591,0.463852,-0.020065
481.892,-1.328568,-1.858398,-0.678894
481.988,-2.87941,-0.47197,-0.284164
482.088,-0.360458,-0.125351,-0.22551
482.189,0.197937,0.064484,-0.061218
482.29,-3.042099,0.256302,0.276474
482.385,-1.510376,-0.658569,-0.407028
482.486,0.287766,0.139816,-0.412857
482.586,0.287399,-0.272202,-0.067474
482.687,-1.139282,0.37471,-1.539383
482.783,-0.89827,-0.114288,-0.21521
482.883,0.872345,0.299988,-0.060364
482.984,0.033295,-0.058365,-2.17041
483.084,-2.065918,0.231689,-0.75296
483.18,-0.647568,-0.105789,-0.058868
483.281,0.52417,0.634094,-0.130234
483.381,-2.107773,-1.421616,-0.494614
483.482,-2.878433,-0.476501,-0.30365
483.578,-0.338287,-0.118134,-0.293793
483.678,0.32312,0.168945,0.019318
483.779,-2.73082,-3.383087,-0.888397
483.879,-1.522003,-1.149872,-0.027969
483.975,0.570862,0.482712,-0.11882
484.076,0.190933,-0.096497,-0.319717
484.176,-1.158432,0.167679,-1.138885
484.277,-0.89183,0.168823,-0.220078
484.373,0.699951,0.152435,-0.198532
484.474,0.033081,-0.154816,-2.30159
484.574,-2.046677,0.393585,-0.634094
484.675,-0.682678,0.179382,-0.324249
484.77,0.948334,0.087677,0.236053
484.871,-2.592316,-1.899948,-0.355225
484.972,-2.817184,-0.846542,-0.220871
485.072,-0.183243,-0.307098,-0.273743
485.168,0.121063,0.176498,0.073425
485.269,-2.600616,-0.699493,-0.275055
485.369,-1.743149,-0.501587,-0.274841
485.47,0.345825,0.221909,-0.202454
485.566,0.198883,-0.196259,0.112289
485.666,-2.579056,1.880005,-0.842041
485.767,-1.378479,0.441742,-0.262146
485.868,0.915283,0.037247,-0.093994
485.963,0.051102,0.280975,-0.336929
486.064,-1.381744,-0.294022,-0.863373
486.164,-0.804306,-0.141907,-0.120636
486.265,0.912186,0.573822,-0.219818
486.361,-0.394409,-0.532043,-2.64093
486.461,-2.635757,-0.616577,-0.438324
486.562,-0.722916,0.13063,-0.159531
486.663,0.555069,0.076202,-0.113693
486.759,-3.205566,-0.440781,0.033813
486.858,-1.945221,-0.797058,-0.256119
486.959,0.231323,0.278503,-0.274933
487.06,-0.008301,-0.085205,0.051926
487.156,-4.060638,0.140244,-0.46582
487.256,-1.692535,0.168243,-0.349625
487.357,0.16864,0.28334,-0.365784
487.458,0.009216,0.176544,-0.13681
487.554,-2.139114,-2.264313,-0.861343
487.654,-0.846237,-0.62204,-0.372742
487.754,0.670242,0.004562,-0.192932
487.855,0.090591,0.108109,-0.793884
487.951,-1.562027,0.002258,-0.889816
488.051,-0.949142,0.180313,-0.122574
488.152,1.021698,0.09465,-0.223801
488.253,-1.790436,0.711365,-2.560333
488.349,-2.514343,0.255386,-0.256577
488.449,-0.525742,0.116791,-0.104736
488.55,0.287811,0.148117,-0.130508
488.65,-3.936035,0.275406,-0.949844
488.746,-1.902023,0.2491,-0.403595
488.848,0.252182,0.126648,-0.495575
488.947,-0.048416,0.280853,0.255295
489.047,-2.205261,-2.832748,-0.787598
489.143,-1.065918,-0.50351,-0.252182
489.247,0.769379,0.038361,-0.092056
489.345,0.218018,0.227921,-1.683243
489.445,-1.782715,-0.895813,-0.945496
489.541,-0.837784,-0.010056,-0.112595
489.641,0.798523,-0.066086,-0.210266
489.742,-2.585327,1.154984,-0.113037
489.843,-2.092194,-0.851852,-0.418854
489.938,-0.193619,0.145309,-0.297211
490.048,0.195557,0.182343,0.023178
490.14,-4.452637,1.173233,-0.920471
490.24,-1.417892,0.202911,-0.309036
490.336,0.397354,0.34761,-0.162643
490.437,0.131943,-0.242203,-0.649567
490.537,-1.742416,-0.086853,-1.261169
490.638,-0.930374,-0.188629,-0.205658
490.734,0.603745,0.276825,-0.215561
490.834,-0.539047,-0.253311,-1.89595
490.935,-3.163483,-0.427765,-0.219574
491.035,-0.500992,-0.049225,-0.21022
491.131,0.255325,0.03067,0.25174
491.232,-2.717697,-3.220596,-1.119553
491.332,-1.175735,-0.367615,-0.198059
491.433,0.455429,0.256348,-0.207672
491.529,0.518448,0.207123,-1.785843
491.629,-1.599899,-1.264938,-1.012787
491.73,-0.909546,0.075546,-0.141907
491.831,0.847839,0.079041,-0.074677
491.927,-1.287064,-0.33078,-2.886551
492.027,-2.329147,-0.176682,-0.393906
492.127,-0.189407,0.066956,-0.420624
492.228,0.079056,-0.22261,0.262894
492.324,-4.682892,1.851425,-1.457962
492.424,-1.238174,0.03894,-0.402954
492.525,0.724762,0.422379,-0.022385
492.626,0.053879,-0.403458,-1.740326
492.721,-1.798996,0.604218,-0.777847
492.822,-0.642639,0.274887,-0.228394
492.923,0.56842,0.244827,-0.015121
493.023,-2.815704,-1.113037,-0.172943
493.119,-2.431778,0.186829,-0.423386
493.219,0.096176,0.009918,-0.6064
493.32,0.000549,0.192078,0.209778
493.421,-2.026474,-3.105347,-0.490204
493.516,-1.168549,-0.872559,-0.212784
493.617,0.692841,0.556229,-0.288574
493.718,0.278717,-0.372787,-1.286407
493.818,-1.271835,-0.547958,-0.912994
493.914,-0.711685,0.002884,-0.119186
494.015,0.604156,-0.142807,-0.346039
494.115,-2.668427,1.487183,0.624756
494.216,-2.171951,-0.911835,-0.471054
494.312,-0.01535,0.350891,-0.398636
494.412,0.238007,-0.214218,-0.015518
494.513,-4.435928,-0.317261,-0.319443
494.613,-1.61232,-0.077835,-0.537857
494.709,0.36554,0.308609,-0.123947
494.81,0.065704,-0.106766,-0.197937
494.91,-1.853424,-1.326492,-0.51622
495.011,-0.982651,-0.632965,-0.201492
495.107,0.968216,0.468048,-0.192444
495.207,-0.90799,-0.962128,-1.019943
495.308,-2.719482,-0.596191,-0.316437
495.409,-0.548492,-0.025238,-0.279678
495.504,0.410492,-0.195648,-0.031464
495.605,-2.956619,0.631805,0.526306
495.705,-1.729324,-0.386703,-0.322708
495.806,0.284607,0.228912,-0.301895
495.923,0.28212,-0.812775,-0.011948
496.002,-0.994751,0.785385,-1.005325
496.103,-1.214142,0.262863,-0.19635
496.203,1.022217,0.056793,-0.176392
496.299,-1.015213,-0.600647,-3.042175
496.4,-2.696976,-0.612671,-0.113953
496.5,-0.293243,0.022583,-0.214462
496.601,0.376343,0.152237,-0.046326
496.697,-4.340027,2.046677,-0.864471
496.797,-1.894257,0.559357,-0.256363
496.898,0.667923,0.082047,-0.305313
496.998,-0.038315,0.031723,-0.072052
497.094,-1.918396,-1.960037,-0.471512
497.195,-1.153214,-0.552277,-0.222519
497.296,0.886185,0.226685,-0.208328
497.4,0.248184,0.025009,-1.910629
497.492,-1.660431,-0.815414,-0.587479
497.593,-0.682739,0.084702,-0.148254
497.693,0.60788,-0.072113,-0.219193
497.794,-2.704544,-0.234222,0.216202
497.889,-2.273438,-1.157394,-0.229584
497.99,-0.017212,0.710907,-0.272415
498.091,0.343826,-0.47049,0.199631
498.191,-2.130722,2.363876,-0.56105
498.288,-1.18631,0.471451,-0.260529
498.388,1.098633,0.253433,-0.05542
498.488,-0.236084,-0.012039,-2.238831
498.588,-1.602066,0.52388,-0.521683
498.685,-0.634552,0.147369,-0.09433
498.785,0.727997,0.241165,-0.027222
498.886,-2.574448,-1.183701,-0.238235
498.986,-2.606964,-0.056213,-0.400391
499.082,0.04422,-0.226868,-0.399017
499.183,0.098816,0.240005,0.180069
499.283,-2.563004,-2.85202,-0.944717
499.387,-1.362473,-0.854309,-0.165756
499.48,0.527863,0.289597,-0.198975
499.58,0.275406,-0.002213,-1.664047
499.681,-1.407166,-0.871674,-0.861237
499.791,-0.775299,-0.102249,-0.14296
499.877,0.697464,0.193192,-0.137573
499.978,-1.385269,0.984009,-0.562912
500.078,-2.075851,0.008484,-0.7444
500.203,-0.417847,0.077042,-0.242416
500.275,0.221344,0.066956,-0.043396
500.376,-2.319901,-1.024582,-0.963928
500.477,-2.582596,0.301331,-0.438614
500.587,-0.123917,-0.158234,-0.52507
500.672,0.226624,0.030991,0.049759
500.773,-2.672668,-1.629562,-1.075333
500.873,-1.80954,-1.027466,-0.049179
500.977,0.330612,0.642792,-0.286041
501.07,0.188019,-0.227036,-0.005661
501.17,-3.15271,2.390701,-0.705124
501.271,-1.233429,0.962021,-0.417053
501.372,0.568649,0.150665,-0.256424
501.467,-0.08139,0.050415,-0.145004
501.568,-1.711578,-1.145142,-0.742874
501.668,-1.03566,-0.28302,-0.26918
501.769,0.59613,-0.098053,-0.286652
501.865,0.165314,-0.02565,-0.70723
501.966,-1.317307,0.030212,-0.849701
502.066,-0.854523,0.243332,-0.30159
502.167,0.839951,0.206802,0.071838
502.263,-0.939529,-0.120331,-2.177307
502.364,-2.430847,-0.756378,-0.451492
502.464,-0.232529,0.387054,-0.443481
502.565,0.2164,0.34259,-0.065506
502.661,-2.906158,-0.835617,-0.571091
502.761,-2.682892,0.680359,-0.253098
502.861,0.121597,-0.037582,-0.612595
502.962,0.168213,-0.043701,0.175369
503.058,-2.236908,-1.141983,-0.611725
503.158,-1.64653,-0.816223,-0.245026
503.259,0.420319,0.245392,-0.542511
503.36,0.298737,-0.233368,-0.574509
503.455,-1.099472,0.041687,-1.092834
503.556,-0.682999,0.247787,-0.116211
503.656,1.085037,0.230743,0.050049
503.757,-1.316315,0.229507,-2.210327
503.853,-2.245377,-0.390045,-0.403641
503.953,-0.363434,0.405502,-0.313324
504.054,0.377609,0.262833,0.008209
504.155,-2.530731,-0.44693,-0.649429
504.25,-2.804962,0.707825,-0.414688
504.351,0.206863,-0.618713,-0.814072
504.452,0.126785,0.050949,0.146912
504.552,-2.252396,-2.330002,-0.629944
504.648,-0.995743,-0.361298,-0.248718
504.749,0.751648,-0.521973,-0.066162
504.849,-0.514343,0.171326,-2.645813
504.95,-2.784439,-0.370651,-0.334106
505.046,-0.159927,0.009705,-0.984207
